Age,Experience,Income,Branch Address,Family,CCAvg,Mortgage,Personal Loan,Brokerage Account,GIC Account,Online,CreditCard,Advisor Name,Advisor Designation,Branch Address 1,Branch Address 2,Branch Address 3
55,29,73,24 Trusel Court,2,2.3,0,0,0,0,1,1,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
50,24,62,387 West Fifth Ave.,2,0.8,0,0,0,0,1,0,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
27,3,34,8573 Princeton Road,1,0.2,0,0,0,0,1,1,Ying Michaelson,PFP,20 Bradford Ave.,8573 Princeton Road,4 Country Drive
53,28,59,69 Spruce Dr.,2,1.9,0,0,0,0,1,0,Kirsten Mitchem,PFP,69 Spruce Dr.,92 Ridgewood Dr.,8376 Euclid Lane
35,9,103,8376 Euclid Lane,2,4.5,0,0,0,0,1,0,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
35,10,62,234 Blue Spring Rd.,3,2.3,0,0,0,0,0,0,Gala Mackson,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
26,0,85,544 Edgewood Drive,2,1.6,0,0,0,0,1,1,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
58,33,51,7041 East Mammoth Drive,2,1.9,0,0,0,0,0,0,Cecil Caves,PFP,7041 East Mammoth Drive,597 Lawrence Street,9929 Thompson Lane
53,29,12,336 Pin Oak Ave.,1,0.3,0,0,0,0,0,0,Ross Seipel,PFP,8376 Euclid Lane,336 Pin Oak Ave.,9834 East Pineknoll Ave.
49,23,65,8722 Richardson Street,3,0.7,263,0,0,0,1,1,Collene Dubon,PFP,518 Selby Ave.,8722 Richardson Street,5 Maple Lane
34,10,43,4 Country Drive,1,1.7,142,0,0,0,0,1,Zetta Gephart,PFP,4 Country Drive,14 Lakeshore Lane,890 W. Brickyard Dr.
55,29,65,36 South St.,4,2.8,0,0,0,0,1,0,Berry Gartman,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
52,27,135,36 Kent Court,1,0.6,452,0,0,0,1,0,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
44,20,171,40 E. Dunbar Ave.,4,0.7,567,1,0,1,1,1,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
32,6,50,33 Harrison Road,4,2.1,0,0,1,1,1,1,Siobhan Flaugher,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
44,20,138,8573 Princeton Road,2,3.3,0,0,0,0,0,1,Ying Michaelson,PFP,20 Bradford Ave.,8573 Princeton Road,4 Country Drive
65,41,185,742 Bridle Street,3,2,0,1,0,0,0,0,Vicki Sowers,PFP,742 Bridle Street,544 Edgewood Drive,218 S. Westport Court
24,0,135,597 Lawrence Street,1,1.5,0,0,0,0,1,0,Cyndy Calcagno,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
46,22,52,4 Country Drive,2,2.1,221,0,0,0,0,0,Zetta Gephart,PFP,4 Country Drive,14 Lakeshore Lane,890 W. Brickyard Dr.
26,2,55,94 Country Club St.,3,0.7,0,0,0,0,1,0,Jaquelyn Cubbage,PFP,533 Hillcrest Street,94 Country Club St.,36 South St.
51,26,55,91 Lake Court,1,1.3,236,0,0,0,0,1,Beatriz Rolf,PFP,7330 West Grand St.,91 Lake Court,7041 East Mammoth Drive
43,19,123,9091 S. Bowman Street,3,1.3,0,1,0,0,1,0,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
64,38,79,20 Bradford Ave.,2,2.8,179,0,0,0,0,0,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
26,2,79,5 Maple Lane,2,2.5,0,0,0,0,1,0,Cyril Murry,PFP,8722 Richardson Street,5 Maple Lane,24 Trusel Court
49,25,128,544 Edgewood Drive,2,0.4,0,0,0,0,0,0,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
57,32,34,742 Bridle Street,2,2,0,0,1,0,0,0,Brandon Sum,CFP,9834 East Pineknoll Ave.,742 Bridle Street,544 Edgewood Drive
45,19,8,1 Poplar St.,2,0.1,0,0,0,0,0,1,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
63,37,45,8536 Country Club Dr.,2,0.7,0,0,0,0,1,0,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
33,3,59,234 Blue Spring Rd.,2,1.75,0,0,0,0,1,0,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
26,0,102,8573 Princeton Road,4,2.3,0,0,0,0,0,0,Zandra Venne,PFP,8573 Princeton Road,4 Country Drive,14 Lakeshore Lane
65,39,113,597 Lawrence Street,1,2,0,0,0,0,1,1,Cecil Caves,PFP,7041 East Mammoth Drive,597 Lawrence Street,9929 Thompson Lane
33,7,28,91 Lake Court,4,0.8,0,0,0,0,1,0,Pansy Diblasi,PFP,91 Lake Court,7041 East Mammoth Drive,597 Lawrence Street
47,21,39,8722 Richardson Street,3,0.6,0,0,0,0,1,1,Collene Dubon,PFP,518 Selby Ave.,8722 Richardson Street,5 Maple Lane
51,25,40,218 S. Westport Court,4,1.8,0,0,1,0,0,1,Marylee Bristow,PFP,218 S. Westport Court,9587 SW. Jefferson Street,9670 Wilson Rd.
32,7,45,36 South St.,3,2.3,83,0,1,0,1,0,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
32,8,78,177 Winchester Street,4,0.1,0,0,0,0,1,0,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
53,27,101,177 Winchester Street,4,4.9,0,0,0,0,1,0,Pete Dickens,PFP,9929 Thompson Lane,177 Winchester Street,20 Bradford Ave.
52,26,38,69 Spruce Dr.,3,0.9,0,0,0,0,1,0,Erik Clinard,PFP,36 Kent Court,69 Spruce Dr.,92 Ridgewood Dr.
57,31,39,544 Edgewood Drive,4,0.7,0,0,1,0,1,0,Vicki Sowers,PFP,742 Bridle Street,544 Edgewood Drive,218 S. Westport Court
33,9,41,24 Trusel Court,3,2,108,0,0,0,1,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
61,31,19,7041 East Mammoth Drive,1,1.5,0,0,0,0,1,0,Cecil Caves,PFP,7041 East Mammoth Drive,597 Lawrence Street,9929 Thompson Lane
58,32,49,7330 West Grand St.,1,1.4,99,0,0,0,1,1,Carylon Race,PFP,68 Sunbeam St.,7330 West Grand St.,91 Lake Court
57,27,73,177 Winchester Street,1,3,0,0,0,0,0,0,Pete Dickens,PFP,9929 Thompson Lane,177 Winchester Street,20 Bradford Ave.
36,12,22,8017 Homestead Ave.,4,1,91,0,1,0,1,0,Margret Lan,PFP,8017 Homestead Ave.,387 West Fifth Ave.,8536 Country Club Dr.
59,35,75,890 W. Brickyard Dr.,4,2.3,0,0,1,0,0,0,Val Sauceda,PFP,14 Lakeshore Lane,890 W. Brickyard Dr., 
43,18,84,92 Ridgewood Dr.,1,4,0,0,0,0,0,0,Kirsten Mitchem,PFP,69 Spruce Dr.,92 Ridgewood Dr.,8376 Euclid Lane
25,-1,21,36 Kent Court,4,0.4,90,0,0,0,1,0,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
32,6,35,36 South St.,2,0.3,0,0,0,0,0,1,Mariana Ghent,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
57,33,25,36 Kent Court,2,1,0,0,0,0,1,0,Erik Clinard,PFP,36 Kent Court,69 Spruce Dr.,92 Ridgewood Dr.
62,38,58,1 Poplar St.,4,1.2,228,0,0,0,0,1,Thao Lovato,PFP,7919 Cedarwood Dr.,1 Poplar St.,8017 Homestead Ave.
30,5,38,7041 East Mammoth Drive,4,2,0,0,1,0,0,0,Cecil Caves,PFP,7041 East Mammoth Drive,597 Lawrence Street,9929 Thompson Lane
29,4,62,9091 S. Bowman Street,2,2.5,184,0,0,0,1,0,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
30,6,118,177 Winchester Street,2,2.8,0,1,0,0,0,0,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
29,3,91,387 West Fifth Ave.,1,3.4,0,1,0,0,0,0,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
59,33,34,24 Trusel Court,1,0.2,0,0,0,0,1,0,Taylor Kemp,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
35,11,188,91 Lake Court,1,0.9,282,1,0,0,1,0,Pansy Diblasi,PFP,91 Lake Court,7041 East Mammoth Drive,597 Lawrence Street
43,18,50,8722 Richardson Street,4,1.9,0,0,0,0,0,0,Cyril Murry,PFP,8722 Richardson Street,5 Maple Lane,24 Trusel Court
61,35,113,33 Harrison Road,2,2.8,0,0,0,0,0,0,Jacqueline Leveque,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
56,30,195,9670 Wilson Rd.,1,2.9,0,0,0,0,0,0,Myesha Bromley,PFP,9670 Wilson Rd.,76 Mayfair St.,33 Harrison Road
67,41,18,8376 Euclid Lane,2,0.4,0,0,0,0,1,0,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
35,9,8,218 S. Westport Court,1,0.4,0,0,0,0,1,0,Marylee Bristow,PFP,218 S. Westport Court,9587 SW. Jefferson Street,9670 Wilson Rd.
55,31,73,336 Pin Oak Ave.,3,2.666666667,219,0,0,0,1,0,Ross Seipel,PFP,8376 Euclid Lane,336 Pin Oak Ave.,9834 East Pineknoll Ave.
47,22,11,8573 Princeton Road,2,0,78,0,0,0,0,0,Zandra Venne,PFP,8573 Princeton Road,4 Country Drive,14 Lakeshore Lane
30,5,14,7041 East Mammoth Drive,4,0.5,0,0,0,0,1,0,Cecil Caves,PFP,7041 East Mammoth Drive,597 Lawrence Street,9929 Thompson Lane
47,23,149,667 E. Hall St.,4,6.1,0,1,0,0,0,1,Eulah Kicklighter,PFP,667 E. Hall St.,68 Sunbeam St.,7330 West Grand St.
38,13,129,24 Trusel Court,4,4.4,140,1,0,0,0,0,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
64,34,50,387 West Fifth Ave.,4,1.666666667,0,0,0,0,1,0,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
38,14,112,518 Selby Ave.,2,2.2,394,0,0,0,0,0,Bernarda Guilliams,PFP,8378 West Magnolia Street,518 Selby Ave.,8722 Richardson Street
32,6,38,20 Bradford Ave.,1,0.3,0,0,1,1,1,0,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
36,12,88,24 Trusel Court,2,2.7,0,0,0,0,1,0,Taylor Kemp,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
30,4,113,8536 Country Club Dr.,2,0.2,0,0,0,0,1,0,Gala Mackson,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
59,34,52,4 Country Drive,4,0.7,0,0,1,0,0,0,Zetta Gephart,PFP,4 Country Drive,14 Lakeshore Lane,890 W. Brickyard Dr.
56,31,64,533 Hillcrest Street,2,2.3,0,0,0,0,0,0,Jaquelyn Cubbage,PFP,533 Hillcrest Street,94 Country Club St.,36 South St.
43,18,78,5 Maple Lane,4,1.9,0,0,0,0,0,0,Cyril Murry,PFP,8722 Richardson Street,5 Maple Lane,24 Trusel Court
31,1,70,9587 SW. Jefferson Street,2,1.75,0,0,0,1,1,1,Marylee Bristow,PFP,218 S. Westport Court,9587 SW. Jefferson Street,9670 Wilson Rd.
31,5,84,5 Maple Lane,4,1.8,0,0,1,0,1,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
29,3,172,69 Spruce Dr.,2,4.5,415,0,0,0,1,0,Kirsten Mitchem,PFP,69 Spruce Dr.,92 Ridgewood Dr.,8376 Euclid Lane
34,9,72,9670 Wilson Rd.,3,2.3,124,0,0,0,0,0,Myesha Bromley,PFP,9670 Wilson Rd.,76 Mayfair St.,33 Harrison Road
29,5,113,36 South St.,2,2,84,0,0,0,1,1,Mariana Ghent,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
48,24,21,667 E. Hall St.,4,0.6,0,0,0,0,1,1,Eulah Kicklighter,PFP,667 E. Hall St.,68 Sunbeam St.,7330 West Grand St.
57,31,64,76 Mayfair St.,3,2.5,208,0,0,0,0,1,Jodie Izquierdo,PFP,76 Mayfair St.,33 Harrison Road,9251 Old Vernon St.
38,13,80,76 Mayfair St.,4,0.7,285,0,0,0,1,0,Myesha Bromley,PFP,9670 Wilson Rd.,76 Mayfair St.,33 Harrison Road
42,17,44,9834 East Pineknoll Ave.,1,0.3,0,0,1,1,1,1,Corazon Eastin,PFP,336 Pin Oak Ave.,9834 East Pineknoll Ave.,742 Bridle Street
34,8,20,533 Hillcrest Street,2,0.3,106,0,0,0,1,1,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
38,14,64,36 Kent Court,1,1.5,0,0,0,0,0,1,Erik Clinard,PFP,36 Kent Court,69 Spruce Dr.,92 Ridgewood Dr.
33,9,53,8722 Richardson Street,1,1.2,0,0,0,0,0,1,Cyril Murry,PFP,8722 Richardson Street,5 Maple Lane,24 Trusel Court
34,9,60,9834 East Pineknoll Ave.,4,1.3,0,0,1,0,0,0,Corazon Eastin,PFP,336 Pin Oak Ave.,9834 East Pineknoll Ave.,742 Bridle Street
27,2,48,94 Country Club St.,2,1.6,119,0,1,0,1,0,Mariana Ghent,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
42,17,139,7330 West Grand St.,2,2.9,0,1,0,0,1,0,Beatriz Rolf,PFP,7330 West Grand St.,91 Lake Court,7041 East Mammoth Drive
65,39,35,20 Bradford Ave.,1,0.5,0,0,0,0,0,0,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
58,32,54,24 Trusel Court,3,0.3,0,0,0,0,1,1,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
41,17,83,92 Ridgewood Dr.,4,2.666666667,0,0,0,0,1,1,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
43,19,81,9091 S. Bowman Street,2,3.2,0,0,0,0,1,0,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
55,30,35,8376 Euclid Lane,1,1.5,118,0,0,0,0,1,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
62,38,24,5 Maple Lane,2,1,116,0,0,0,0,1,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
44,19,69,218 S. Westport Court,4,0.4,0,0,0,0,0,0,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
31,6,72,9251 Old Vernon St.,1,2.6,0,0,0,0,1,0,Jacqueline Leveque,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
30,6,48,8722 Richardson Street,1,2.1,0,0,0,0,0,0,Cyril Murry,PFP,8722 Richardson Street,5 Maple Lane,24 Trusel Court
28,4,69,177 Winchester Street,3,0.7,170,0,0,0,0,0,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
37,13,115,14 Lakeshore Lane,1,0.8,0,0,0,0,1,1,Zetta Gephart,PFP,4 Country Drive,14 Lakeshore Lane,890 W. Brickyard Dr.
41,16,104,9587 SW. Jefferson Street,1,1,0,0,0,0,1,0,Weston Jeon,PFP,9587 SW. Jefferson Street,9670 Wilson Rd.,76 Mayfair St.
52,28,81,8722 Richardson Street,3,1.8,0,0,1,0,0,0,Cyril Murry,PFP,8722 Richardson Street,5 Maple Lane,24 Trusel Court
38,11,69,9587 SW. Jefferson Street,3,2.333333333,0,0,0,0,0,0,Marylee Bristow,PFP,218 S. Westport Court,9587 SW. Jefferson Street,9670 Wilson Rd.
57,33,155,667 E. Hall St.,1,7.4,0,0,0,0,1,0,Marcelene Thomson,PFP,9251 Old Vernon St.,667 E. Hall St.,68 Sunbeam St.
59,33,38,9670 Wilson Rd.,1,1.4,0,0,0,0,1,1,Weston Jeon,PFP,9587 SW. Jefferson Street,9670 Wilson Rd.,76 Mayfair St.
29,5,34,94 Country Club St.,1,0.4,0,0,0,0,0,0,Mariana Ghent,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
65,39,20,9670 Wilson Rd.,3,0.7,0,0,0,0,0,1,Weston Jeon,PFP,9587 SW. Jefferson Street,9670 Wilson Rd.,76 Mayfair St.
62,37,11,33 Harrison Road,1,0.1,0,0,0,0,1,0,Jacqueline Leveque,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
28,3,65,533 Hillcrest Street,3,2.6,0,0,1,0,0,0,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
39,15,79,8378 West Magnolia Street,2,1.8,219,0,0,0,0,0,Bernarda Guilliams,PFP,8378 West Magnolia Street,518 Selby Ave.,8722 Richardson Street
39,13,21,4 Country Drive,3,0.2,0,0,0,0,0,0,Zandra Venne,PFP,8573 Princeton Road,4 Country Drive,14 Lakeshore Lane
42,17,95,91 Lake Court,3,0.5,0,0,0,0,0,0,Beatriz Rolf,PFP,7330 West Grand St.,91 Lake Court,7041 East Mammoth Drive
35,11,34,8573 Princeton Road,1,1.5,0,0,0,0,0,0,Zandra Venne,PFP,8573 Princeton Road,4 Country Drive,14 Lakeshore Lane
52,26,104,36 South St.,2,2.4,0,0,0,0,1,1,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
28,4,43,5 Maple Lane,3,0.1,0,0,0,0,1,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
29,3,190,8376 Euclid Lane,2,4.5,246,0,0,0,1,1,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
40,14,61,40 E. Dunbar Ave.,3,0.5,0,0,0,0,1,0,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
37,12,160,20 Bradford Ave.,2,3.3,0,0,0,0,0,0,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
35,10,64,9834 East Pineknoll Ave.,3,2.3,0,0,0,1,1,1,Corazon Eastin,PFP,336 Pin Oak Ave.,9834 East Pineknoll Ave.,742 Bridle Street
63,37,140,91 Lake Court,2,6.9,97,0,0,0,0,1,Beatriz Rolf,PFP,7330 West Grand St.,91 Lake Court,7041 East Mammoth Drive
52,26,93,36 Kent Court,1,2.4,0,0,0,0,1,0,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
43,19,161,742 Bridle Street,2,7.5,0,0,0,0,0,0,Brandon Sum,CFP,9834 East Pineknoll Ave.,742 Bridle Street,544 Edgewood Drive
64,38,22,1 Poplar St.,2,0.2,0,0,1,0,0,0,Thao Lovato,PFP,7919 Cedarwood Dr.,1 Poplar St.,8017 Homestead Ave.
45,19,91,69 Spruce Dr.,2,1.7,0,0,1,0,1,0,Kirsten Mitchem,PFP,69 Spruce Dr.,92 Ridgewood Dr.,8376 Euclid Lane
35,10,23,8376 Euclid Lane,4,1.1,0,0,0,0,0,1,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
34,9,71,544 Edgewood Drive,4,1.3,0,0,0,0,1,0,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
38,12,180,7330 West Grand St.,1,2.8,158,1,0,0,1,0,Carylon Race,PFP,68 Sunbeam St.,7330 West Grand St.,91 Lake Court
41,15,59,8722 Richardson Street,4,0.2,0,0,0,0,0,0,Collene Dubon,PFP,518 Selby Ave.,8722 Richardson Street,5 Maple Lane
53,29,22,36 South St.,2,0.4,0,0,0,0,1,0,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
57,32,74,234 Blue Spring Rd.,4,0.7,0,0,0,0,0,1,Gala Mackson,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
29,4,183,234 Blue Spring Rd.,3,8.3,0,1,0,0,1,0,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
61,35,78,9251 Old Vernon St.,2,2,0,0,0,0,1,1,Jacqueline Leveque,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
37,13,59,1 Poplar St.,1,1.5,0,0,0,0,0,1,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
31,5,21,9834 East Pineknoll Ave.,1,0.4,0,0,0,0,1,0,Brandon Sum,CFP,9834 East Pineknoll Ave.,742 Bridle Street,544 Edgewood Drive
38,13,15,7041 East Mammoth Drive,2,0.1,90,0,0,0,1,0,Cecil Caves,PFP,7041 East Mammoth Drive,597 Lawrence Street,9929 Thompson Lane
43,18,60,91 Lake Court,2,2.2,115,0,0,0,0,0,Pansy Diblasi,PFP,91 Lake Court,7041 East Mammoth Drive,597 Lawrence Street
37,11,59,9091 S. Bowman Street,4,0.2,0,0,0,0,0,0,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
56,31,25,5 Maple Lane,4,0.9,111,0,0,0,1,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
27,2,20,544 Edgewood Drive,4,0.5,0,0,0,0,1,0,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
53,23,65,8573 Princeton Road,4,2,0,0,0,0,1,0,Ying Michaelson,PFP,20 Bradford Ave.,8573 Princeton Road,4 Country Drive
51,26,191,9834 East Pineknoll Ave.,1,8.1,0,0,1,0,1,0,Corazon Eastin,PFP,336 Pin Oak Ave.,9834 East Pineknoll Ave.,742 Bridle Street
28,4,70,9929 Thompson Lane,4,2.6,0,0,0,0,1,0,Kristle Hanby,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
29,4,182,9929 Thompson Lane,1,3.7,0,1,0,0,1,0,Cyndy Calcagno,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
44,20,145,20 Bradford Ave.,1,3.5,0,0,0,0,0,1,Ying Michaelson,PFP,20 Bradford Ave.,8573 Princeton Road,4 Country Drive
29,3,41,9670 Wilson Rd.,1,1.9,0,0,0,0,1,1,Myesha Bromley,PFP,9670 Wilson Rd.,76 Mayfair St.,33 Harrison Road
45,19,22,9251 Old Vernon St.,1,0.2,0,0,0,0,1,0,Siobhan Flaugher,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
60,34,41,7330 West Grand St.,3,2.2,0,0,0,0,0,1,Carylon Race,PFP,68 Sunbeam St.,7330 West Grand St.,91 Lake Court
60,35,39,36 Kent Court,2,1.6,0,0,0,0,1,0,Erik Clinard,PFP,36 Kent Court,69 Spruce Dr.,92 Ridgewood Dr.
40,14,30,218 S. Westport Court,2,0.8,86,0,0,0,0,0,Marylee Bristow,PFP,218 S. Westport Court,9587 SW. Jefferson Street,9670 Wilson Rd.
30,6,83,597 Lawrence Street,4,3.4,0,0,1,0,1,0,Kristle Hanby,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
66,42,95,20 Bradford Ave.,2,0,0,0,0,0,1,0,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
54,30,88,177 Winchester Street,4,1,122,0,0,0,1,0,Pete Dickens,PFP,9929 Thompson Lane,177 Winchester Street,20 Bradford Ave.
38,13,81,8573 Princeton Road,1,4,206,0,1,0,1,0,Ying Michaelson,PFP,20 Bradford Ave.,8573 Princeton Road,4 Country Drive
47,23,170,597 Lawrence Street,2,6.5,0,1,0,1,1,1,Cecil Caves,PFP,7041 East Mammoth Drive,597 Lawrence Street,9929 Thompson Lane
23,-1,61,7919 Cedarwood Dr.,4,2.6,239,0,0,0,1,0,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
39,13,59,94 Country Club St.,4,0.2,0,0,1,0,0,1,Mariana Ghent,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
45,21,158,533 Hillcrest Street,2,6.666666667,132,0,0,0,1,1,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
51,26,134,36 Kent Court,4,4.5,0,1,1,1,1,0,Erik Clinard,PFP,36 Kent Court,69 Spruce Dr.,92 Ridgewood Dr.
52,28,83,667 E. Hall St.,1,0,0,0,0,0,1,0,Marcelene Thomson,PFP,9251 Old Vernon St.,667 E. Hall St.,68 Sunbeam St.
40,16,42,36 Kent Court,4,2.2,126,0,0,0,0,0,Erik Clinard,PFP,36 Kent Court,69 Spruce Dr.,92 Ridgewood Dr.
42,16,49,24 Trusel Court,1,2.8,0,0,0,0,0,0,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
65,41,78,7919 Cedarwood Dr.,3,2,0,0,0,1,1,1,Thao Lovato,PFP,7919 Cedarwood Dr.,1 Poplar St.,8017 Homestead Ave.
49,25,24,218 S. Westport Court,3,0.4,0,0,0,0,1,0,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
34,8,52,33 Harrison Road,4,0.2,0,0,0,0,1,0,Siobhan Flaugher,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
64,39,113,533 Hillcrest Street,1,0.8,0,0,0,0,0,1,Jaquelyn Cubbage,PFP,533 Hillcrest Street,94 Country Club St.,36 South St.
31,6,44,8722 Richardson Street,4,0.8,0,0,0,0,0,0,Cyril Murry,PFP,8722 Richardson Street,5 Maple Lane,24 Trusel Court
46,21,80,518 Selby Ave.,4,0.4,0,0,0,0,1,1,Bernarda Guilliams,PFP,8378 West Magnolia Street,518 Selby Ave.,8722 Richardson Street
64,39,13,177 Winchester Street,4,0.6,0,0,0,0,1,0,Pete Dickens,PFP,9929 Thompson Lane,177 Winchester Street,20 Bradford Ave.
42,18,54,218 S. Westport Court,4,2.2,0,0,0,0,0,0,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
59,33,142,36 Kent Court,2,2.7,0,0,0,0,0,0,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
34,8,38,742 Bridle Street,2,2,0,0,0,0,1,1,Brandon Sum,CFP,9834 East Pineknoll Ave.,742 Bridle Street,544 Edgewood Drive
64,39,82,14 Lakeshore Lane,4,3.4,0,0,0,0,1,0,Zetta Gephart,PFP,4 Country Drive,14 Lakeshore Lane,890 W. Brickyard Dr.
47,22,92,36 South St.,1,2.8,0,0,0,0,1,0,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
29,3,69,8536 Country Club Dr.,4,1.8,0,0,0,0,1,1,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
64,38,32,9929 Thompson Lane,3,0.7,0,0,0,0,1,1,Cyndy Calcagno,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
